trip,mark,length,weight,year,section,species
1,0,200,90,2000,Johnsrud,RBT
1,0,182,70,2000,Johnsrud,RBT
1,0,184,60,2000,Johnsrud,RBT
1,0,238,130,2000,Johnsrud,RBT
1,0,220,90,2000,Johnsrud,RBT
1,0,288,230,2000,Johnsrud,RBT
1,0,215,90,2000,Johnsrud,RBT
1,0,192,70,2000,Johnsrud,RBT
1,0,160,40,2000,Johnsrud,RBT
1,0,170,50,2000,Johnsrud,RBT
1,0,175,50,2000,Johnsrud,RBT
1,0,185,60,2000,Johnsrud,RBT
1,0,192,70,2000,Johnsrud,RBT
1,0,168,45,2000,Johnsrud,RBT
1,0,160,40,2000,Johnsrud,RBT
1,0,154,30,2000,Johnsrud,RBT
1,0,190,60,2000,Johnsrud,RBT
1,0,228,110,2000,Johnsrud,RBT
1,0,188,60,2000,Johnsrud,RBT
1,0,162,40,2000,Johnsrud,RBT
1,0,160,40,2000,Johnsrud,RBT
1,0,172,50,2000,Johnsrud,RBT
1,0,142,35,2000,Johnsrud,RBT
1,0,155,40,2000,Johnsrud,RBT
1,0,102,15,2000,Johnsrud,RBT
1,0,85,10,2000,Johnsrud,RBT
1,0,252,150,2000,Johnsrud,RBT
1,0,412,560,2000,Johnsrud,RBT
1,0,341,360,2000,Johnsrud,RBT
1,0,400,620,2000,Johnsrud,RBT
1,0,225,110,2000,Johnsrud,RBT
1,0,205,90,2000,Johnsrud,RBT
1,0,288,215,2000,Johnsrud,RBT
1,0,192,80,2000,Johnsrud,RBT
1,0,260,160,2000,Johnsrud,RBT
1,0,235,125,2000,Johnsrud,RBT
1,0,250,150,2000,Johnsrud,RBT
1,0,260,200,2000,Johnsrud,RBT
1,0,280,220,2000,Johnsrud,RBT
1,0,254,160,2000,Johnsrud,RBT
1,0,290,230,2000,Johnsrud,RBT
1,0,298,300,2000,Johnsrud,RBT
1,0,350,400,2000,Johnsrud,RBT
1,0,310,320,2000,Johnsrud,RBT
1,0,322,325,2000,Johnsrud,RBT
1,0,335,340,2000,Johnsrud,RBT
1,0,300,270,2000,Johnsrud,RBT
1,0,310,290,2000,Johnsrud,RBT
1,0,230,110,2000,Johnsrud,RBT
1,0,260,150,2000,Johnsrud,RBT
1,0,236,130,2000,Johnsrud,RBT
1,0,228,100,2000,Johnsrud,RBT
1,0,200,70,2000,Johnsrud,RBT
1,0,218,115,2000,Johnsrud,RBT
1,0,205,70,2000,Johnsrud,RBT
1,0,168,55,2000,Johnsrud,RBT
1,0,192,70,2000,Johnsrud,RBT
1,0,205,75,2000,Johnsrud,RBT
1,0,180,55,2000,Johnsrud,RBT
1,0,202,75,2000,Johnsrud,RBT
1,0,180,60,2000,Johnsrud,RBT
1,0,177,55,2000,Johnsrud,RBT
1,0,194,80,2000,Johnsrud,RBT
1,0,210,90,2000,Johnsrud,RBT
1,0,210,80,2000,Johnsrud,RBT
1,0,292,70,2000,Johnsrud,RBT
1,0,180,75,2000,Johnsrud,RBT
1,0,202,80,2000,Johnsrud,RBT
1,0,196,70,2000,Johnsrud,RBT
1,0,184,80,2000,Johnsrud,RBT
1,0,178,40,2000,Johnsrud,RBT
1,0,184,60,2000,Johnsrud,RBT
1,0,200,70,2000,Johnsrud,RBT
1,0,196,70,2000,Johnsrud,RBT
1,0,170,40,2000,Johnsrud,RBT
1,0,182,55,2000,Johnsrud,RBT
1,0,183,55,2000,Johnsrud,RBT
1,0,202,70,2000,Johnsrud,RBT
1,0,200,70,2000,Johnsrud,RBT
1,0,207,95,2000,Johnsrud,RBT
1,0,150,50,2000,Johnsrud,RBT
1,0,156,50,2000,Johnsrud,RBT
1,0,176,55,2000,Johnsrud,RBT
1,0,122,20,2000,Johnsrud,RBT
1,0,124,20,2000,Johnsrud,RBT
1,0,112,20,2000,Johnsrud,RBT
1,0,96,15,2000,Johnsrud,RBT
1,0,90,15,2000,Johnsrud,RBT
1,0,92,15,2000,Johnsrud,RBT
1,0,95,15,2000,Johnsrud,RBT
1,0,475,800,2000,Johnsrud,RBT
1,0,420,590,2000,Johnsrud,RBT
1,0,362,440,2000,Johnsrud,RBT
1,0,365,480,2000,Johnsrud,RBT
1,0,310,300,2000,Johnsrud,RBT
1,0,375,420,2000,Johnsrud,RBT
1,0,315,300,2000,Johnsrud,RBT
1,0,268,190,2000,Johnsrud,RBT
1,0,282,250,2000,Johnsrud,RBT
1,0,255,210,2000,Johnsrud,RBT
1,0,304,300,2000,Johnsrud,RBT
1,0,290,250,2000,Johnsrud,RBT
1,0,320,320,2000,Johnsrud,RBT
1,0,305,270,2000,Johnsrud,RBT
1,0,265,200,2000,Johnsrud,RBT
1,0,300,290,2000,Johnsrud,RBT
1,0,312,310,2000,Johnsrud,RBT
1,0,335,360,2000,Johnsrud,RBT
1,0,242,150,2000,Johnsrud,RBT
1,0,305,260,2000,Johnsrud,RBT
1,0,310,300,2000,Johnsrud,RBT
1,0,295,240,2000,Johnsrud,RBT
1,0,230,140,2000,Johnsrud,RBT
1,0,220,110,2000,Johnsrud,RBT
1,0,170,70,2000,Johnsrud,RBT
1,0,208,100,2000,Johnsrud,RBT
1,0,292,260,2000,Johnsrud,RBT
1,0,310,280,2000,Johnsrud,RBT
1,0,234,140,2000,Johnsrud,RBT
1,0,168,90,2000,Johnsrud,RBT
1,0,288,240,2000,Johnsrud,RBT
1,0,242,145,2000,Johnsrud,RBT
1,0,230,130,2000,Johnsrud,RBT
1,0,315,350,2000,Johnsrud,RBT
1,0,198,95,2000,Johnsrud,RBT
1,0,222,110,2000,Johnsrud,RBT
1,0,215,110,2000,Johnsrud,RBT
1,0,190,80,2000,Johnsrud,RBT
1,0,188,80,2000,Johnsrud,RBT
1,0,242,150,2000,Johnsrud,RBT
1,0,245,150,2000,Johnsrud,RBT
1,0,202,100,2000,Johnsrud,RBT
1,0,255,170,2000,Johnsrud,RBT
1,0,170,70,2000,Johnsrud,RBT
1,0,255,170,2000,Johnsrud,RBT
1,0,190,90,2000,Johnsrud,RBT
1,0,195,90,2000,Johnsrud,RBT
1,0,205,90,2000,Johnsrud,RBT
1,0,185,80,2000,Johnsrud,RBT
1,0,210,120,2000,Johnsrud,RBT
1,0,220,120,2000,Johnsrud,RBT
1,0,224,125,2000,Johnsrud,RBT
1,0,150,50,2000,Johnsrud,RBT
1,0,200,90,2000,Johnsrud,RBT
1,0,82,70,2000,Johnsrud,RBT
1,0,193,80,2000,Johnsrud,RBT
1,0,215,115,2000,Johnsrud,RBT
1,0,210,114,2000,Johnsrud,RBT
1,0,182,70,2000,Johnsrud,RBT
1,0,165,60,2000,Johnsrud,RBT
1,0,176,70,2000,Johnsrud,RBT
1,0,144,50,2000,Johnsrud,RBT
1,0,177,70,2000,Johnsrud,RBT
1,0,162,55,2000,Johnsrud,RBT
1,0,165,60,2000,Johnsrud,RBT
1,0,142,50,2000,Johnsrud,RBT
1,0,201,100,2000,Johnsrud,RBT
1,0,190,80,2000,Johnsrud,RBT
1,0,192,95,2000,Johnsrud,RBT
1,0,172,65,2000,Johnsrud,RBT
1,0,133,40,2000,Johnsrud,RBT
1,0,110,30,2000,Johnsrud,RBT
1,0,106,25,2000,Johnsrud,RBT
1,0,115,30,2000,Johnsrud,RBT
1,0,92,30,2000,Johnsrud,RBT
1,0,92,20,2000,Johnsrud,RBT
1,0,78,10,2000,Johnsrud,RBT
1,0,260,180,2000,Johnsrud,RBT
1,0,360,440,2000,Johnsrud,RBT
1,0,365,430,2000,Johnsrud,RBT
1,0,398,570,2000,Johnsrud,RBT
1,0,382,350,2000,Johnsrud,RBT
1,0,266,180,2000,Johnsrud,RBT
1,0,308,270,2000,Johnsrud,RBT
1,0,265,200,2000,Johnsrud,RBT
1,0,368,410,2000,Johnsrud,RBT
1,0,308,400,2000,Johnsrud,RBT
1,0,430,720,2000,Johnsrud,RBT
1,0,364,575,2000,Johnsrud,RBT
1,0,304,270,2000,Johnsrud,RBT
1,0,294,260,2000,Johnsrud,RBT
1,0,280,240,2000,Johnsrud,RBT
1,0,275,220,2000,Johnsrud,RBT
1,0,322,320,2000,Johnsrud,RBT
1,0,305,300,2000,Johnsrud,RBT
1,0,295,260,2000,Johnsrud,RBT
1,0,335,330,2000,Johnsrud,RBT
1,0,345,440,2000,Johnsrud,RBT
1,0,355,160,2000,Johnsrud,RBT
1,0,200,100,2000,Johnsrud,RBT
1,0,278,200,2000,Johnsrud,RBT
1,0,352,410,2000,Johnsrud,RBT
1,0,280,215,2000,Johnsrud,RBT
1,0,270,217,2000,Johnsrud,RBT
1,0,330,335,2000,Johnsrud,RBT
1,0,235,145,2000,Johnsrud,RBT
1,0,240,125,2000,Johnsrud,RBT
1,0,315,340,2000,Johnsrud,RBT
1,0,212,115,2000,Johnsrud,RBT
1,0,250,160,2000,Johnsrud,RBT
1,0,262,180,2000,Johnsrud,RBT
1,0,316,300,2000,Johnsrud,RBT
1,0,221,110,2000,Johnsrud,RBT
1,0,235,110,2000,Johnsrud,RBT
1,0,262,225,2000,Johnsrud,RBT
1,0,300,250,2000,Johnsrud,RBT
1,0,220,120,2000,Johnsrud,RBT
1,0,285,200,2000,Johnsrud,RBT
1,0,225,120,2000,Johnsrud,RBT
1,0,220,125,2000,Johnsrud,RBT
1,0,287,230,2000,Johnsrud,RBT
1,0,208,90,2000,Johnsrud,RBT
1,0,209,95,2000,Johnsrud,RBT
1,0,208,90,2000,Johnsrud,RBT
1,0,305,250,2000,Johnsrud,RBT
1,0,302,360,2000,Johnsrud,RBT
1,0,252,180,2000,Johnsrud,RBT
1,0,260,170,2000,Johnsrud,RBT
1,0,233,120,2000,Johnsrud,RBT
1,0,290,240,2000,Johnsrud,RBT
1,0,238,140,2000,Johnsrud,RBT
1,0,210,120,2000,Johnsrud,RBT
1,0,200,80,2000,Johnsrud,RBT
1,0,188,70,2000,Johnsrud,RBT
1,0,230,120,2000,Johnsrud,RBT
1,0,260,80,2000,Johnsrud,RBT
1,0,208,100,2000,Johnsrud,RBT
1,0,176,60,2000,Johnsrud,RBT
1,0,175,60,2000,Johnsrud,RBT
1,0,220,110,2000,Johnsrud,RBT
1,0,170,60,2000,Johnsrud,RBT
1,0,180,80,2000,Johnsrud,RBT
1,0,152,50,2000,Johnsrud,RBT
1,0,143,40,2000,Johnsrud,RBT
1,0,186,70,2000,Johnsrud,RBT
1,0,182,80,2000,Johnsrud,RBT
1,0,198,70,2000,Johnsrud,RBT
1,0,178,70,2000,Johnsrud,RBT
1,0,176,65,2000,Johnsrud,RBT
1,0,195,85,2000,Johnsrud,RBT
1,0,162,45,2000,Johnsrud,RBT
1,0,190,70,2000,Johnsrud,RBT
1,0,267,190,2000,Johnsrud,RBT
1,0,215,100,2000,Johnsrud,RBT
1,0,210,90,2000,Johnsrud,RBT
1,0,200,90,2000,Johnsrud,RBT
1,0,176,60,2000,Johnsrud,RBT
1,0,162,45,2000,Johnsrud,RBT
1,0,190,65,2000,Johnsrud,RBT
1,0,208,90,2000,Johnsrud,RBT
1,0,152,40,2000,Johnsrud,RBT
1,0,445,105,2000,Johnsrud,RBT
1,0,118,20,2000,Johnsrud,RBT
1,0,90,10,2000,Johnsrud,RBT
1,0,310,210,2000,Johnsrud,RBT
1,0,210,100,2000,Johnsrud,RBT
1,0,355,420,2000,Johnsrud,RBT
1,0,245,140,2000,Johnsrud,RBT
1,0,162,45,2000,Johnsrud,RBT
1,0,230,120,2000,Johnsrud,RBT
1,0,212,90,2000,Johnsrud,RBT
1,0,182,60,2000,Johnsrud,RBT
1,0,208,100,2000,Johnsrud,RBT
1,0,200,80,2000,Johnsrud,RBT
1,0,168,50,2000,Johnsrud,RBT
1,0,150,40,2000,Johnsrud,RBT
1,0,170,60,2000,Johnsrud,RBT
1,0,230,120,2000,Johnsrud,RBT
2,0,354,430,2000,Johnsrud,RBT
2,0,255,150,2000,Johnsrud,RBT
2,0,216,100,2000,Johnsrud,RBT
2,0,285,230,2000,Johnsrud,RBT
2,0,260,180,2000,Johnsrud,RBT
2,0,362,480,2000,Johnsrud,RBT
2,0,208,105,2000,Johnsrud,RBT
2,1,192,NA,2000,Johnsrud,RBT
2,0,218,110,2000,Johnsrud,RBT
2,0,250,160,2000,Johnsrud,RBT
2,0,355,390,2000,Johnsrud,RBT
2,0,350,320,2000,Johnsrud,RBT
2,1,242,NA,2000,Johnsrud,RBT
2,0,255,155,2000,Johnsrud,RBT
2,0,168,50,2000,Johnsrud,RBT
2,0,248,150,2000,Johnsrud,RBT
2,0,218,110,2000,Johnsrud,RBT
2,0,215,110,2000,Johnsrud,RBT
2,0,180,65,2000,Johnsrud,RBT
2,1,187,NA,2000,Johnsrud,RBT
2,0,192,70,2000,Johnsrud,RBT
2,0,350,430,2000,Johnsrud,RBT
2,0,262,180,2000,Johnsrud,RBT
2,1,260,NA,2000,Johnsrud,RBT
2,0,200,90,2000,Johnsrud,RBT
2,0,230,145,2000,Johnsrud,RBT
2,0,190,70,2000,Johnsrud,RBT
2,0,200,90,2000,Johnsrud,RBT
2,0,206,100,2000,Johnsrud,RBT
2,1,206,NA,2000,Johnsrud,RBT
2,0,222,120,2000,Johnsrud,RBT
2,1,211,NA,2000,Johnsrud,RBT
2,0,220,110,2000,Johnsrud,RBT
2,0,220,120,2000,Johnsrud,RBT
2,0,202,80,2000,Johnsrud,RBT
2,0,190,70,2000,Johnsrud,RBT
2,0,192,80,2000,Johnsrud,RBT
2,0,182,60,2000,Johnsrud,RBT
2,0,204,95,2000,Johnsrud,RBT
2,0,192,65,2000,Johnsrud,RBT
2,0,202,70,2000,Johnsrud,RBT
2,0,194,80,2000,Johnsrud,RBT
2,0,218,110,2000,Johnsrud,RBT
2,0,174,60,2000,Johnsrud,RBT
2,0,300,290,2000,Johnsrud,RBT
2,0,186,70,2000,Johnsrud,RBT
2,1,186,NA,2000,Johnsrud,RBT
2,0,172,60,2000,Johnsrud,RBT
2,0,192,80,2000,Johnsrud,RBT
2,0,192,70,2000,Johnsrud,RBT
2,0,210,90,2000,Johnsrud,RBT
2,0,175,60,2000,Johnsrud,RBT
2,0,175,55,2000,Johnsrud,RBT
2,0,200,90,2000,Johnsrud,RBT
2,0,170,55,2000,Johnsrud,RBT
2,0,198,80,2000,Johnsrud,RBT
2,1,186,NA,2000,Johnsrud,RBT
2,0,218,105,2000,Johnsrud,RBT
2,0,220,100,2000,Johnsrud,RBT
2,0,186,70,2000,Johnsrud,RBT
2,0,185,70,2000,Johnsrud,RBT
2,0,182,60,2000,Johnsrud,RBT
2,0,192,65,2000,Johnsrud,RBT
2,0,162,60,2000,Johnsrud,RBT
2,0,212,100,2000,Johnsrud,RBT
2,0,192,70,2000,Johnsrud,RBT
2,0,120,30,2000,Johnsrud,RBT
2,0,186,60,2000,Johnsrud,RBT
2,0,180,70,2000,Johnsrud,RBT
2,0,142,35,2000,Johnsrud,RBT
2,0,176,50,2000,Johnsrud,RBT
2,0,155,40,2000,Johnsrud,RBT
2,0,150,45,2000,Johnsrud,RBT
2,0,152,40,2000,Johnsrud,RBT
2,0,225,15,2000,Johnsrud,RBT
2,0,145,40,2000,Johnsrud,RBT
2,0,162,60,2000,Johnsrud,RBT
2,0,183,60,2000,Johnsrud,RBT
2,0,160,45,2000,Johnsrud,RBT
2,0,104,20,2000,Johnsrud,RBT
2,0,180,45,2000,Johnsrud,RBT
2,0,108,20,2000,Johnsrud,RBT
2,0,118,30,2000,Johnsrud,RBT
2,0,115,20,2000,Johnsrud,RBT
2,0,100,15,2000,Johnsrud,RBT
2,0,98,NA,2000,Johnsrud,RBT
2,0,93,15,2000,Johnsrud,RBT
2,0,110,20,2000,Johnsrud,RBT
2,0,425,600,2000,Johnsrud,RBT
2,0,292,270,2000,Johnsrud,RBT
2,0,268,210,2000,Johnsrud,RBT
2,1,345,NA,2000,Johnsrud,RBT
2,0,290,250,2000,Johnsrud,RBT
2,0,345,360,2000,Johnsrud,RBT
2,0,380,490,2000,Johnsrud,RBT
2,0,342,340,2000,Johnsrud,RBT
2,0,422,600,2000,Johnsrud,RBT
2,0,310,300,2000,Johnsrud,RBT
2,0,260,180,2000,Johnsrud,RBT
2,0,340,430,2000,Johnsrud,RBT
2,0,255,220,2000,Johnsrud,RBT
2,0,340,360,2000,Johnsrud,RBT
2,1,325,NA,2000,Johnsrud,RBT
2,0,250,150,2000,Johnsrud,RBT
2,0,272,210,2000,Johnsrud,RBT
2,0,235,140,2000,Johnsrud,RBT
2,0,208,90,2000,Johnsrud,RBT
2,0,298,260,2000,Johnsrud,RBT
2,0,208,90,2000,Johnsrud,RBT
2,0,245,150,2000,Johnsrud,RBT
2,0,210,100,2000,Johnsrud,RBT
2,0,255,170,2000,Johnsrud,RBT
2,1,208,NA,2000,Johnsrud,RBT
2,1,210,NA,2000,Johnsrud,RBT
2,0,245,160,2000,Johnsrud,RBT
2,1,302,NA,2000,Johnsrud,RBT
2,1,235,NA,2000,Johnsrud,RBT
2,0,295,260,2000,Johnsrud,RBT
2,0,180,70,2000,Johnsrud,RBT
2,0,245,150,2000,Johnsrud,RBT
2,1,254,NA,2000,Johnsrud,RBT
2,1,204,NA,2000,Johnsrud,RBT
2,0,275,230,2000,Johnsrud,RBT
2,0,200,100,2000,Johnsrud,RBT
2,0,200,80,2000,Johnsrud,RBT
2,0,210,105,2000,Johnsrud,RBT
2,0,206,90,2000,Johnsrud,RBT
2,1,192,NA,2000,Johnsrud,RBT
2,0,185,75,2000,Johnsrud,RBT
2,0,200,80,2000,Johnsrud,RBT
2,0,200,90,2000,Johnsrud,RBT
2,1,190,NA,2000,Johnsrud,RBT
2,0,156,50,2000,Johnsrud,RBT
2,1,262,NA,2000,Johnsrud,RBT
2,1,206,NA,2000,Johnsrud,RBT
2,0,188,80,2000,Johnsrud,RBT
2,0,170,55,2000,Johnsrud,RBT
2,1,202,NA,2000,Johnsrud,RBT
2,0,190,70,2000,Johnsrud,RBT
2,1,198,NA,2000,Johnsrud,RBT
2,1,188,NA,2000,Johnsrud,RBT
2,0,215,115,2000,Johnsrud,RBT
2,0,205,90,2000,Johnsrud,RBT
2,0,245,150,2000,Johnsrud,RBT
2,0,180,70,2000,Johnsrud,RBT
2,0,262,170,2000,Johnsrud,RBT
2,0,212,110,2000,Johnsrud,RBT
2,0,180,60,2000,Johnsrud,RBT
2,0,175,60,2000,Johnsrud,RBT
2,0,162,50,2000,Johnsrud,RBT
2,0,160,50,2000,Johnsrud,RBT
2,0,245,150,2000,Johnsrud,RBT
2,0,206,100,2000,Johnsrud,RBT
2,0,250,170,2000,Johnsrud,RBT
2,0,232,140,2000,Johnsrud,RBT
2,0,186,70,2000,Johnsrud,RBT
2,0,175,60,2000,Johnsrud,RBT
2,1,228,NA,2000,Johnsrud,RBT
2,0,180,80,2000,Johnsrud,RBT
2,1,155,NA,2000,Johnsrud,RBT
2,1,168,NA,2000,Johnsrud,RBT
2,0,172,50,2000,Johnsrud,RBT
2,0,155,50,2000,Johnsrud,RBT
2,0,140,40,2000,Johnsrud,RBT
2,1,213,NA,2000,Johnsrud,RBT
2,0,145,40,2000,Johnsrud,RBT
2,1,190,NA,2000,Johnsrud,RBT
2,0,155,50,2000,Johnsrud,RBT
2,0,175,60,2000,Johnsrud,RBT
2,0,135,50,2000,Johnsrud,RBT
2,0,145,40,2000,Johnsrud,RBT
2,0,130,30,2000,Johnsrud,RBT
2,0,115,20,2000,Johnsrud,RBT
2,0,156,50,2000,Johnsrud,RBT
2,0,148,40,2000,Johnsrud,RBT
2,0,170,60,2000,Johnsrud,RBT
2,0,115,30,2000,Johnsrud,RBT
2,0,102,15,2000,Johnsrud,RBT
2,0,130,30,2000,Johnsrud,RBT
2,0,150,40,2000,Johnsrud,RBT
2,0,125,30,2000,Johnsrud,RBT
2,0,105,20,2000,Johnsrud,RBT
2,0,125,30,2000,Johnsrud,RBT
2,0,102,NA,2000,Johnsrud,RBT
2,0,132,NA,2000,Johnsrud,RBT
2,0,102,NA,2000,Johnsrud,RBT
2,0,110,NA,2000,Johnsrud,RBT
2,0,102,NA,2000,Johnsrud,RBT
2,0,110,NA,2000,Johnsrud,RBT
2,0,112,NA,2000,Johnsrud,RBT
2,0,350,380,2000,Johnsrud,RBT
2,0,405,560,2000,Johnsrud,RBT
2,0,380,500,2000,Johnsrud,RBT
2,0,320,325,2000,Johnsrud,RBT
2,0,354,440,2000,Johnsrud,RBT
2,0,322,300,2000,Johnsrud,RBT
2,1,350,NA,2000,Johnsrud,RBT
2,0,334,360,2000,Johnsrud,RBT
2,0,270,NA,2000,Johnsrud,RBT
2,0,285,230,2000,Johnsrud,RBT
2,0,260,160,2000,Johnsrud,RBT
2,0,270,190,2000,Johnsrud,RBT
2,1,254,NA,2000,Johnsrud,RBT
2,0,298,230,2000,Johnsrud,RBT
2,0,232,120,2000,Johnsrud,RBT
2,0,262,180,2000,Johnsrud,RBT
2,0,240,140,2000,Johnsrud,RBT
2,0,250,160,2000,Johnsrud,RBT
2,1,288,NA,2000,Johnsrud,RBT
2,0,242,170,2000,Johnsrud,RBT
2,0,320,300,2000,Johnsrud,RBT
2,0,271,220,2000,Johnsrud,RBT
2,0,272,190,2000,Johnsrud,RBT
2,1,190,NA,2000,Johnsrud,RBT
2,0,211,105,2000,Johnsrud,RBT
2,0,242,140,2000,Johnsrud,RBT
2,0,305,300,2000,Johnsrud,RBT
2,0,210,100,2000,Johnsrud,RBT
2,0,256,160,2000,Johnsrud,RBT
2,0,270,190,2000,Johnsrud,RBT
2,1,270,NA,2000,Johnsrud,RBT
2,1,254,NA,2000,Johnsrud,RBT
2,0,185,80,2000,Johnsrud,RBT
2,1,218,NA,2000,Johnsrud,RBT
2,0,282,220,2000,Johnsrud,RBT
2,1,194,NA,2000,Johnsrud,RBT
2,0,182,55,2000,Johnsrud,RBT
2,0,232,150,2000,Johnsrud,RBT
2,0,220,125,2000,Johnsrud,RBT
2,0,198,90,2000,Johnsrud,RBT
2,0,195,90,2000,Johnsrud,RBT
2,0,230,120,2000,Johnsrud,RBT
2,0,225,120,2000,Johnsrud,RBT
2,0,208,100,2000,Johnsrud,RBT
2,1,205,NA,2000,Johnsrud,RBT
2,0,170,60,2000,Johnsrud,RBT
2,0,174,65,2000,Johnsrud,RBT
2,0,182,60,2000,Johnsrud,RBT
2,0,208,80,2000,Johnsrud,RBT
2,0,208,105,2000,Johnsrud,RBT
2,0,211,100,2000,Johnsrud,RBT
2,0,174,80,2000,Johnsrud,RBT
2,0,198,80,2000,Johnsrud,RBT
2,0,142,30,2000,Johnsrud,RBT
2,0,160,50,2000,Johnsrud,RBT
2,0,170,70,2000,Johnsrud,RBT
2,1,208,NA,2000,Johnsrud,RBT
2,0,172,60,2000,Johnsrud,RBT
2,0,162,55,2000,Johnsrud,RBT
2,0,174,70,2000,Johnsrud,RBT
2,0,205,80,2000,Johnsrud,RBT
2,0,164,50,2000,Johnsrud,RBT
2,0,162,50,2000,Johnsrud,RBT
2,0,211,120,2000,Johnsrud,RBT
2,0,180,70,2000,Johnsrud,RBT
2,0,184,70,2000,Johnsrud,RBT
2,1,180,NA,2000,Johnsrud,RBT
2,0,180,60,2000,Johnsrud,RBT
2,0,142,30,2000,Johnsrud,RBT
2,0,142,50,2000,Johnsrud,RBT
2,0,140,40,2000,Johnsrud,RBT
2,0,140,40,2000,Johnsrud,RBT
2,0,110,20,2000,Johnsrud,RBT
2,0,108,20,2000,Johnsrud,RBT
2,0,85,NA,2000,Johnsrud,RBT
2,0,230,120,2000,Johnsrud,RBT
2,0,202,70,2000,Johnsrud,RBT
2,1,175,NA,2000,Johnsrud,RBT
2,1,180,NA,2000,Johnsrud,RBT
2,0,158,50,2000,Johnsrud,RBT
2,0,155,50,2000,Johnsrud,RBT
2,0,162,40,2000,Johnsrud,RBT
2,0,182,70,2000,Johnsrud,RBT
2,1,225,NA,2000,Johnsrud,RBT
2,0,210,100,2000,Johnsrud,RBT
2,0,180,80,2000,Johnsrud,RBT
2,0,265,180,2000,Johnsrud,RBT
2,0,100,20,2000,Johnsrud,RBT
2,0,458,640,2000,Johnsrud,RBT
2,0,415,620,2000,Johnsrud,RBT
2,0,368,470,2000,Johnsrud,RBT
2,1,335,NA,2000,Johnsrud,RBT
2,1,348,NA,2000,Johnsrud,RBT
2,0,310,290,2000,Johnsrud,RBT
2,0,316,290,2000,Johnsrud,RBT
2,0,292,250,2000,Johnsrud,RBT
2,0,322,290,2000,Johnsrud,RBT
2,0,350,360,2000,Johnsrud,RBT
2,0,221,120,2000,Johnsrud,RBT
2,0,268,280,2000,Johnsrud,RBT
2,1,265,NA,2000,Johnsrud,RBT
2,0,283,240,2000,Johnsrud,RBT
2,1,246,NA,2000,Johnsrud,RBT
2,0,270,260,2000,Johnsrud,RBT
2,0,232,110,2000,Johnsrud,RBT
2,1,208,NA,2000,Johnsrud,RBT
2,0,222,290,2000,Johnsrud,RBT
2,1,260,NA,2000,Johnsrud,RBT
2,0,220,85,2000,Johnsrud,RBT
2,1,288,NA,2000,Johnsrud,RBT
2,0,208,90,2000,Johnsrud,RBT
2,0,220,90,2000,Johnsrud,RBT
2,0,240,130,2000,Johnsrud,RBT
2,0,208,80,2000,Johnsrud,RBT
2,0,290,230,2000,Johnsrud,RBT
2,0,208,80,2000,Johnsrud,RBT
2,0,260,160,2000,Johnsrud,RBT
2,1,330,NA,2000,Johnsrud,RBT
2,0,215,110,2000,Johnsrud,RBT
2,0,285,200,2000,Johnsrud,RBT
2,0,220,90,2000,Johnsrud,RBT
2,0,185,55,2000,Johnsrud,RBT
2,0,182,60,2000,Johnsrud,RBT
2,0,215,100,2000,Johnsrud,RBT
2,0,208,90,2000,Johnsrud,RBT
2,0,215,110,2000,Johnsrud,RBT
2,1,202,NA,2000,Johnsrud,RBT
2,0,222,115,2000,Johnsrud,RBT
2,1,192,NA,2000,Johnsrud,RBT
2,0,256,160,2000,Johnsrud,RBT
2,0,243,150,2000,Johnsrud,RBT
2,0,215,90,2000,Johnsrud,RBT
2,1,220,NA,2000,Johnsrud,RBT
2,0,198,65,2000,Johnsrud,RBT
2,0,212,90,2000,Johnsrud,RBT
2,0,182,60,2000,Johnsrud,RBT
2,0,154,40,2000,Johnsrud,RBT
2,0,205,80,2000,Johnsrud,RBT
2,0,190,60,2000,Johnsrud,RBT
2,0,190,55,2000,Johnsrud,RBT
2,0,254,150,2000,Johnsrud,RBT
2,0,208,80,2000,Johnsrud,RBT
2,0,241,140,2000,Johnsrud,RBT
2,0,222,100,2000,Johnsrud,RBT
2,0,175,50,2000,Johnsrud,RBT
2,1,183,NA,2000,Johnsrud,RBT
2,0,165,70,2000,Johnsrud,RBT
2,0,162,45,2000,Johnsrud,RBT
2,0,170,45,2000,Johnsrud,RBT
2,0,165,50,2000,Johnsrud,RBT
2,0,172,40,2000,Johnsrud,RBT
2,0,170,50,2000,Johnsrud,RBT
2,0,182,50,2000,Johnsrud,RBT
2,0,182,55,2000,Johnsrud,RBT
2,1,190,NA,2000,Johnsrud,RBT
2,0,194,60,2000,Johnsrud,RBT
2,0,155,30,2000,Johnsrud,RBT
2,0,148,45,2000,Johnsrud,RBT
2,0,154,35,2000,Johnsrud,RBT
2,0,132,20,2000,Johnsrud,RBT
2,0,188,60,2000,Johnsrud,RBT
2,0,144,30,2000,Johnsrud,RBT
2,0,118,20,2000,Johnsrud,RBT
2,0,141,30,2000,Johnsrud,RBT
2,0,132,20,2000,Johnsrud,RBT
2,0,165,35,2000,Johnsrud,RBT
2,0,194,70,2000,Johnsrud,RBT
2,0,174,50,2000,Johnsrud,RBT
2,0,140,25,2000,Johnsrud,RBT
2,0,162,40,2000,Johnsrud,RBT
2,0,102,10,2000,Johnsrud,RBT
2,0,110,10,2000,Johnsrud,RBT
2,0,95,10,2000,Johnsrud,RBT
2,0,110,10,2000,Johnsrud,RBT
